x,doi
http://vivo.ufl.edu/individual/n7914601370,10.1016/j.foodres.2011.06.020
http://vivo.ufl.edu/individual/n111118971,10.1111/j.1939-1676.2008.0078.x
http://vivo.ufl.edu/individual/n546001060,10.1111/j.1939-1676.2008.0078.x
http://vivo.ufl.edu/individual/n4021916466,10.5664/JCSM.1304
http://vivo.ufl.edu/individual/n1897993273,10.1017/S0022381608080821
http://vivo.ufl.edu/individual/n6960837374,10.3389/fnagi.2014.00002
http://vivo.ufl.edu/individual/n8237384292,10.1111/joor.12259
http://vivo.ufl.edu/individual/n1368717357,10.1016/j.aquatox.2006.10.008
http://vivo.ufl.edu/individual/n4578516428,10.1016/j.coi.2012.07.011
http://vivo.ufl.edu/individual/n7482456273,10.1016/j.jip.2010.11.003
http://vivo.ufl.edu/individual/n5577455477,10.1088/1367-2630/10/12/125011
http://vivo.ufl.edu/individual/n6596137279,10.1007/s10661-012-2870-z
http://vivo.ufl.edu/individual/n7726777422,10.1007/s11856-011-0075-8
http://vivo.ufl.edu/individual/n858225579,10.1592/phco.27.9.1322
http://vivo.ufl.edu/individual/n4312851801,10.1002/mop.23496
http://vivo.ufl.edu/individual/n2508084349,10.1111/j.1365-3083.2009.02318.x
http://vivo.ufl.edu/individual/n2059109125,10.1002/jms.227
http://vivo.ufl.edu/individual/n7100435924,10.4269/ajtmh.2011.10-0516
http://vivo.ufl.edu/individual/n9896808943,10.1029/2009JD013241
http://vivo.ufl.edu/individual/n6058370574,10.1002/asmb.912
http://vivo.ufl.edu/individual/n7382561271,10.1523/JNEUROSCI.6320-11.2012
http://vivo.ufl.edu/individual/n352931195,10.1111/j.1600-0897.2005.00358.x
http://vivo.ufl.edu/individual/n5228010099,10.1007/s10955-011-0354-0
http://vivo.ufl.edu/individual/n7788558755,10.1152/jn.00911.2012
http://vivo.ufl.edu/individual/n5317913990,10.1021/acsami.5b11134
http://vivo.ufl.edu/individual/n4885737469,10.1186/1471-2458-13-906
http://vivo.ufl.edu/individual/n6146857706,10.1016/j.apcatb.2010.07.002
http://vivo.ufl.edu/individual/n1821438213,10.1089/hum.2005.16.401
http://vivo.ufl.edu/individual/n3501970415,10.1007/s00284-009-9387-x
http://vivo.ufl.edu/individual/n556338289,10.1007/s00284-009-9387-x
http://vivo.ufl.edu/individual/n2122242596,10.1016/j.ympev.2010.04.003
http://vivo.ufl.edu/individual/n1118324250,10.1016/j.ympev.2010.04.003
http://vivo.ufl.edu/individual/n6036602697,10.1287/isre.1110.0390
http://vivo.ufl.edu/individual/n4842324966,10.1021/jf9021527
http://vivo.ufl.edu/individual/n3665114648,10.1111/jsap.12126
http://vivo.ufl.edu/individual/n5218986080,10.1016/j.trc.2015.08.018
http://vivo.ufl.edu/individual/n7277737260,10.1016/j.yebeh.2010.10.016
http://vivo.ufl.edu/individual/n9152077401,10.1016/j.ceramint.2015.09.045
http://vivo.ufl.edu/individual/n6889950315,10.1016/j.ceramint.2015.09.045
http://vivo.ufl.edu/individual/n7419364016,10.1186/1471-2180-9-221
http://vivo.ufl.edu/individual/n703271646,10.1111/1556-4029.12775
http://vivo.ufl.edu/individual/n1984025547,10.1017/S0952523808080577
http://vivo.ufl.edu/individual/n9423248532,10.1021/ac504175h
http://vivo.ufl.edu/individual/n900445624,10.1177/0898264307300979
http://vivo.ufl.edu/individual/n1073999076,10.2522/ptj.2011.91.5.609
http://vivo.ufl.edu/individual/n4225535047,10.1061/(ASCE)IR.1943-4774.0000647
http://vivo.ufl.edu/individual/n9167978011,10.1600/036364415X686314
http://vivo.ufl.edu/individual/n4143781379,10.1142/S0217751X1105467X
http://vivo.ufl.edu/individual/n9316018942,10.1002/dvdy-21676
http://vivo.ufl.edu/individual/n3993011162,10.1007/s00018-013-1403-4
http://vivo.ufl.edu/individual/n4391190585,10.1016/j.na.2012.05.022
http://vivo.ufl.edu/individual/n7942245798,10.1007/s13187-012-0431-3
http://vivo.ufl.edu/individual/n7802971335,10.1331/JAPhA.2009.09503
http://vivo.ufl.edu/individual/n6545607517,10.1007/s40279-013-0018-0
http://vivo.ufl.edu/individual/n616241060,10.1007/s10529-010-0288-7
http://vivo.ufl.edu/individual/n4131889484,10.1534/g3.112.003947
http://vivo.ufl.edu/individual/n784039575,10.1080/15374410903532676
http://vivo.ufl.edu/individual/n230143193,10.1037/0033-2909.134.1.61
http://vivo.ufl.edu/individual/n1489263832,10.1037/0033-2909.134.1.61
http://vivo.ufl.edu/individual/n4436136056,10.1111/j.1365-3083.2011.02583.x
http://vivo.ufl.edu/individual/n5005220798,10.1016/j.joms.2006.11.033
http://vivo.ufl.edu/individual/n7200464960,10.1598/JAAL.53.7.6
http://vivo.ufl.edu/individual/n7759210532,10.1016/j.foodres.2011.05.022
http://vivo.ufl.edu/individual/n330198682,10.2514/1.45719
http://vivo.ufl.edu/individual/n3693479889,10.1016/j.landurbplan.2011.10.004
http://vivo.ufl.edu/individual/n7117477226,10.1002/brb3.404
http://vivo.ufl.edu/individual/n7439796005,10.1128/AAC.00469-15
http://vivo.ufl.edu/individual/n6710546076,10.1016/j.jcomdis.2011.02.006
http://vivo.ufl.edu/individual/n6002606745,10.1016/j.jacr.2011.06.022
http://vivo.ufl.edu/individual/n4265103999,10.1560/IJEE.55.3-4.371
http://vivo.ufl.edu/individual/n4979035715,10.1128/AEM.03055-15
http://vivo.ufl.edu/individual/n3265496480,10.1016/j.epsl.2008.06.043
http://vivo.ufl.edu/individual/n734461654,10.1016/j.chemosphere.2011.03.040
http://vivo.ufl.edu/individual/n9969883421,10.1021/ed100627q
http://vivo.ufl.edu/individual/n1132307710,10.1002/pits.20313
http://vivo.ufl.edu/individual/n6234407688,10.1016/j.annemergmed.2011.12.022
http://vivo.ufl.edu/individual/n9803182889,10.1016/j.amjsurg.2014.12.049
http://vivo.ufl.edu/individual/n2750823093,10.1523/JNEUROSCI.2699-08.2008
http://vivo.ufl.edu/individual/n7287003283,10.1111/1365-2664.12342
http://vivo.ufl.edu/individual/n1470395745,10.1002/hed.10107
http://vivo.ufl.edu/individual/n2004123403,10.1016/j.jconrel.2013.07.008
http://vivo.ufl.edu/individual/n1948256222,10.1002/smll.201501355
http://vivo.ufl.edu/individual/n952715694,10.1111/j.1468-036X.2012.00641.x
http://vivo.ufl.edu/individual/n6193344693,10.1111/j.1460-9568.2010.07097.x
http://vivo.ufl.edu/individual/n7984072464,10.1159/000258665
http://vivo.ufl.edu/individual/n2134895251,10.1159/000258665
http://vivo.ufl.edu/individual/n4837567602,10.1080/15230406.2015.1014426
http://vivo.ufl.edu/individual/n5691762525,10.1080/15230406.2015.1014426
http://vivo.ufl.edu/individual/n8799031799,10.1002/ece3.1791
http://vivo.ufl.edu/individual/n8929723288,10.1111/j.1741-3737.2010.00813.x
http://vivo.ufl.edu/individual/n6755704371,10.1002/jmv.23189
http://vivo.ufl.edu/individual/n1700340782,10.1088/0004-637X/796/2/126
http://vivo.ufl.edu/individual/n693450680,10.1901/neab.2008.90-207
http://vivo.ufl.edu/individual/n1773678928,10.1016/j.ijheatmasstransfer.2015.04.064
http://vivo.ufl.edu/individual/n825999039,10.1208/aapsj080369
http://vivo.ufl.edu/individual/n9268895468,10.1126/scitranslmed.3003640
http://vivo.ufl.edu/individual/n3490239875,10.1017/S0021875813000418
http://vivo.ufl.edu/individual/n8979136664,10.1016/j.cyto.2013.10.005
http://vivo.ufl.edu/individual/n6537007300,10.1016/j.pedhc.2014.06.004
http://vivo.ufl.edu/individual/n6362919324,10.1002/elps.201200326
http://vivo.ufl.edu/individual/n3278894386,10.1053/j.ajkd.2013.06.024
http://vivo.ufl.edu/individual/n7220157747,10.1016/j.clinthera.2015.04.013
http://vivo.ufl.edu/individual/n1977409344,10.1093/mp/sst002
http://vivo.ufl.edu/individual/n7125176351,10.1186/s13075-015-0708-0
http://vivo.ufl.edu/individual/n447581350,10.1172/JCI17311
http://vivo.ufl.edu/individual/n9548110570,10.3168/jds.2008-1799
http://vivo.ufl.edu/individual/n5345483278,10.1007/s10853-011-6230-0
http://vivo.ufl.edu/individual/n3595852269,10.1007/s11051-012-1095-y
http://vivo.ufl.edu/individual/n3221044586,10.1016/j.soard.2011.11.020
http://vivo.ufl.edu/individual/n4572631916,10.1063/1.4813486
http://vivo.ufl.edu/individual/n668544249,10.1016/j.jhydrol.2008.01.002
http://vivo.ufl.edu/individual/n1252673194,10.1039/c5py00497g
http://vivo.ufl.edu/individual/n4620313328,10.1016/j.jnc.2010.06.005
http://vivo.ufl.edu/individual/n6031777060,10.1016/j.placenta.2007.11.015
http://vivo.ufl.edu/individual/n3492112300,10.1007/s00247-014-3138-2
http://vivo.ufl.edu/individual/n5404588899,10.1016/j.mex.2014.12.002
http://vivo.ufl.edu/individual/n9059744384,10.1021/bi100569u
http://vivo.ufl.edu/individual/n9772357583,10.1016/j.cca.2008.01.001
http://vivo.ufl.edu/individual/n9293429070,10.1378/chest.13-1312
http://vivo.ufl.edu/individual/n687429337,10.1061/(ASCE)WW.1943-5460.0000216
http://vivo.ufl.edu/individual/n1079276530,10.1063/1.3033548
http://vivo.ufl.edu/individual/n1764564002,10.1152/physiolgenomics.00027.2015
http://vivo.ufl.edu/individual/n2645303379,10.1080/09583157.2012.688194
http://vivo.ufl.edu/individual/n2426645489,10.1212/WNL.0b013e3182494d51
http://vivo.ufl.edu/individual/n3181248386,10.3141/2441-12
http://vivo.ufl.edu/individual/n2456471973,10.5309/willmaryquar.68.1.5
http://vivo.ufl.edu/individual/n1575884844,10.1109/TPAMI.2012.140
http://vivo.ufl.edu/individual/n8001294126,10.1016/j.jpain.2015.10.017
http://vivo.ufl.edu/individual/n1451270074,10.1002/jez.10128
http://vivo.ufl.edu/individual/n1147046758,10.1109/IEMBS.2006.260605
http://vivo.ufl.edu/individual/n8206983555,10.1007/s11340-015-0024-2
http://vivo.ufl.edu/individual/n8286331656,10.1016/j.desal.2014.04.021
http://vivo.ufl.edu/individual/n2485743982,10.1007/s00425-010-1151-8
http://vivo.ufl.edu/individual/n1647284750,10.1109/IEMBS.2008.4650392
http://vivo.ufl.edu/individual/n9472494785,10.1186/1746-6148-9-261
http://vivo.ufl.edu/individual/n1230572058,10.1177/0003319713485282
http://vivo.ufl.edu/individual/n4512522070,10.1094/PHYTO-06-12-0134-R
http://vivo.ufl.edu/individual/n871088049,10.1007/s11538-006-9075-y
http://vivo.ufl.edu/individual/n9861165014,10.4049/jimmunol.1402381
http://vivo.ufl.edu/individual/n946836702,10.1152/jn.00181.2003
http://vivo.ufl.edu/individual/n7763610344,10.1080/14685240903159197
http://vivo.ufl.edu/individual/n8380463362,10.1109/TMC.2014.2369016
http://vivo.ufl.edu/individual/n7627820487,10.1186/1471-2229-13-129
http://vivo.ufl.edu/individual/n8917392411,10.1080/00223890903510407
http://vivo.ufl.edu/individual/n9920548005,10.1371/journal.pone.0123808
http://vivo.ufl.edu/individual/n5960421886,10.1093/mnrasl/slt009
http://vivo.ufl.edu/individual/n1548511513,10.1016/j.jvs.2006.01.029
http://vivo.ufl.edu/individual/n837558053,10.1002/aenm.201200808
http://vivo.ufl.edu/individual/n744662205,10.1016/j.ijpara.2013.03.002
http://vivo.ufl.edu/individual/n555163001,10.1002/oca.2112
http://vivo.ufl.edu/individual/n8725632117,10.1038/leu.2009.261
http://vivo.ufl.edu/individual/n2732786164,10.1039/c4py01282h
http://vivo.ufl.edu/individual/n1370182828,10.1016/j.precisioneng.2010.09.013
http://vivo.ufl.edu/individual/n4984478520,10.1016/j.cirp.2011.03.119
http://vivo.ufl.edu/individual/n4803393053,10.1016/j.jfluchem.2014.01.018
http://vivo.ufl.edu/individual/n2416340864,10.1007/s10854-014-1900-8
http://vivo.ufl.edu/individual/n479098137,10.1002/adma.201204944
http://vivo.ufl.edu/individual/n2859577504,10.1016/j.jss.2014.01.054
http://vivo.ufl.edu/individual/n8577439621,10.1016/j.theriogenology.2008.04.048
http://vivo.ufl.edu/individual/n7536818661,10.1021/ci9002393
http://vivo.ufl.edu/individual/n7191434649,10.1016/j.paerosci.2008.07.002
http://vivo.ufl.edu/individual/n123526040,10.1007/s10803-006-0079-0
http://vivo.ufl.edu/individual/n9980735925,10.1016/j.trb.2010.04.004
http://vivo.ufl.edu/individual/n1208723904,10.1111/j.1365-2435.2008.01451.x
http://vivo.ufl.edu/individual/n5037216446,10.1016/j.saa.2015.07.090
http://vivo.ufl.edu/individual/n7565055529,10.1016/j.saa.2015.07.090
http://vivo.ufl.edu/individual/n9314565338,10.1016/j.ceramint.2011.07.060
http://vivo.ufl.edu/individual/n6199175608,10.1007/s11270-008-9644-9
http://vivo.ufl.edu/individual/n2833586950,10.1088/1751-8113/43/38/385403
http://vivo.ufl.edu/individual/n4466504043,10.3354/cr01322
http://vivo.ufl.edu/individual/n9694712353,10.1016/j.nantod.2010.08.010
http://vivo.ufl.edu/individual/n7742590695,10.1021/jp206526s
http://vivo.ufl.edu/individual/n9880771649,10.1016/j.wear.2009.10.014
http://vivo.ufl.edu/individual/n7397062337,10.1007/s11269-015-0916-z
http://vivo.ufl.edu/individual/n633330430,10.1016/j.sse.2012.06.012
http://vivo.ufl.edu/individual/n288131944,10.1002/2015JD023734
http://vivo.ufl.edu/individual/n8202052227,10.1016/j.joen.2008.02.006
http://vivo.ufl.edu/individual/n962770563,10.1016/j.actbio.2011.04.014
http://vivo.ufl.edu/individual/n5298057655,10.1111/j.1365-3032.2010.00725.x
http://vivo.ufl.edu/individual/n3645086686,10.1002/ajhb.20996
http://vivo.ufl.edu/individual/n7334533030,10.1103/PhysRevD.91.052021
http://vivo.ufl.edu/individual/n7490608997,10.1001/jamaoto.2014.3486
http://vivo.ufl.edu/individual/n1359994827,10.1002/jrs.3046
http://vivo.ufl.edu/individual/n7542256017,10.3354/dao02566
http://vivo.ufl.edu/individual/n977190996,10.1016/j.jpain.2004.04.003
http://vivo.ufl.edu/individual/n7373920117,10.1111/tbj.12362
http://vivo.ufl.edu/individual/n5210801886,10.1007/s10882-009-9161-9
http://vivo.ufl.edu/individual/n4041387171,10.1249/01.mss.0000321530.74430.9c
http://vivo.ufl.edu/individual/n3467942419,10.1016/j.jad.2007.12.189
http://vivo.ufl.edu/individual/n66747781,10.1287/msom.1120.0399
http://vivo.ufl.edu/individual/n2319420892,10.2519/jospt.2008.2726
http://vivo.ufl.edu/individual/n6259563382,10.1163/1876312X-04303006
http://vivo.ufl.edu/individual/n7992972175,10.1007/s00339-012-6790-0
http://vivo.ufl.edu/individual/n5461466446,10.4049/jimmunol.1003981
http://vivo.ufl.edu/individual/n9890214779,10.1016/j.mbs.2015.02.009
http://vivo.ufl.edu/individual/n6589781356,10.1016/j.mbs.2015.02.009
http://vivo.ufl.edu/individual/n347856426,10.1103/PhysRevB.88.094522
http://vivo.ufl.edu/individual/n22750551,10.1016/j.ijrobp.2010.08.061
http://vivo.ufl.edu/individual/n2419558711,10.1063/1.3688246
http://vivo.ufl.edu/individual/n9649379204,10.1088/0004-637X/757/1/51
http://vivo.ufl.edu/individual/n9532864165,10.1136/jnnp-2012-302770
http://vivo.ufl.edu/individual/n3812000921,10.1111/j.1476-4431.2012.00755.x
http://vivo.ufl.edu/individual/n7415131658,10.1016/j.clinph.2010.04.005
http://vivo.ufl.edu/individual/n1996512669,10.1016/j.neuropsychologia.2013.01.011
http://vivo.ufl.edu/individual/n2535708857,10.5194/bg-10-1717-2013
http://vivo.ufl.edu/individual/n3563078788,10.1016/j.cub.2010.08.015
http://vivo.ufl.edu/individual/n8701674933,10.1088/2041-8205/759/1/L23
http://vivo.ufl.edu/individual/n7231552426,10.1073/pnas.0812140106
http://vivo.ufl.edu/individual/n495965582,10.1515/BC.2005.040
http://vivo.ufl.edu/individual/n6999047981,10.1093/rheumatology/kev112
http://vivo.ufl.edu/individual/n2711993275,10.1111/j.1532-950X.2013.12080.x
http://vivo.ufl.edu/individual/n9033525035,10.1016/j.jclepro2012.09.025
http://vivo.ufl.edu/individual/n1680145456,10.1016/S0003-4975(03)01151-2
http://vivo.ufl.edu/individual/n5163626820,10.1111/j.1538-7836.2009.03307.x
http://vivo.ufl.edu/individual/n3733611353,10.1016/j.nut.2011.12.002
http://vivo.ufl.edu/individual/n5768534145,10.1213/ANE.0b013e318298a692
http://vivo.ufl.edu/individual/n3776682909,10.1016/j.cropro.2012.01.007
http://vivo.ufl.edu/individual/n3790715747,10.3176/arch.2012.1.02
http://vivo.ufl.edu/individual/n9538559623,10.1086/529571
http://vivo.ufl.edu/individual/n798563076,10.1074/jbc.M203521200
http://vivo.ufl.edu/individual/n8186991668,10.3168/jds.2011-4526
http://vivo.ufl.edu/individual/n4661955143,10.1177/1468794112455040
http://vivo.ufl.edu/individual/n6793591878,10.1016/j.meatsci.2008.08.010
http://vivo.ufl.edu/individual/n454601901,10.1016/j.nmd.2007.08.007
http://vivo.ufl.edu/individual/n6010878073,10.1021/nn2037384
http://vivo.ufl.edu/individual/n8020892177,10.1007/s10453-011-9230-2
http://vivo.ufl.edu/individual/n8351950766,10.2134/jeq2011.0076
http://vivo.ufl.edu/individual/n9839412939,10.2146/ajhp130127
http://vivo.ufl.edu/individual/n3782852662,10.1016/j.jadohealth.2012.05.011
http://vivo.ufl.edu/individual/n8169170953,10.1136/bjo.2009.159210
http://vivo.ufl.edu/individual/n7942360837,10.1080/00268976.2010.518981
http://vivo.ufl.edu/individual/n5696287898,10.1109/TMI.2012.2190616
http://vivo.ufl.edu/individual/n9032169427,10.1080/17439760.2014.950180
http://vivo.ufl.edu/individual/n7175676346,10.1007/s10682-013-9669-4
http://vivo.ufl.edu/individual/n3463215926,10.1644/10-MAMM-A-270.1
http://vivo.ufl.edu/individual/n7310485523,10.1021/np1004032
http://vivo.ufl.edu/individual/n5920903999,10.1007/s12237-009-9261-x
http://vivo.ufl.edu/individual/n5828485289,10.1007/s11356-012-0902-4
http://vivo.ufl.edu/individual/n2434419032,10.1371/journal.pone.0074520
http://vivo.ufl.edu/individual/n4519721332,10.1377/hlthaff.2014.1010
http://vivo.ufl.edu/individual/n647587928,10.2460/ajvr.69.3.334
http://vivo.ufl.edu/individual/n211115014,10.2522/ptj.20090058
http://vivo.ufl.edu/individual/n9283591244,10.2522/ptj.20090058
http://vivo.ufl.edu/individual/n838181796,10.1016/S0006-3495(00)76604-5
http://vivo.ufl.edu/individual/n5199763471,10.1116/1.4751278
http://vivo.ufl.edu/individual/n8082604290,10.1111/j.1524-4741.2010.00974.x
http://vivo.ufl.edu/individual/n3846423502,10.1111/jopr.12025
http://vivo.ufl.edu/individual/n1004498643,10.1093/geronb/gbs104
http://vivo.ufl.edu/individual/n907666803,10.1371/journal.pgen.1000141
http://vivo.ufl.edu/individual/n5537377148,10.1093/sysbio/syu008
http://vivo.ufl.edu/individual/n8615598448,10.3732/ajb.1400412
http://vivo.ufl.edu/individual/n7292251937,10.1016/j.wasman.2010.02.020
http://vivo.ufl.edu/individual/n7464347994,10.1055/s-2007-964842
http://vivo.ufl.edu/individual/n5798443481,10.1002/pbc.22106
http://vivo.ufl.edu/individual/n9407884952,10.1111/coep.12032
http://vivo.ufl.edu/individual/n966679295,10.1016/j.joen.2006.08.013
http://vivo.ufl.edu/individual/n1914068771,10.1642/AUK-13-186.1
http://vivo.ufl.edu/individual/n5860239900,10.1038/ajh.2012.43
http://vivo.ufl.edu/individual/n3757367791,10.1007/s00383-009-2353-7
http://vivo.ufl.edu/individual/n460667290,10.1007/s00383-009-2353-7
http://vivo.ufl.edu/individual/n4229704816,10.1118/1.4803460
http://vivo.ufl.edu/individual/n9864814828,10.1016/j.respol.2008.09.005
http://vivo.ufl.edu/individual/n8914531253,10.1186/1746-4269-10-6
http://vivo.ufl.edu/individual/n7501908523,10.1016/j.ntt.2010.07.003
http://vivo.ufl.edu/individual/n702051411,10.1016/j.ydbio.2011.01.005
http://vivo.ufl.edu/individual/n9404767669,10.1109/TEMC.2008.926910
http://vivo.ufl.edu/individual/n1513259357,10.1007/s10531-010-9969-8
http://vivo.ufl.edu/individual/n137472910,10.2319/052514-370.1
http://vivo.ufl.edu/individual/n6381411185,10.1371/journal.pone.0052087
http://vivo.ufl.edu/individual/n4734267923,10.1016/j.jim.2012.11.008
http://vivo.ufl.edu/individual/n5926679706,10.1080/13504622.2014.910499
http://vivo.ufl.edu/individual/n5804780291,10.1080/15564894.2012.756085
http://vivo.ufl.edu/individual/n7087869538,10.1369/jhc.7A7368.2008
http://vivo.ufl.edu/individual/n1631736768,10.1021/jf900112y
http://vivo.ufl.edu/individual/n3861537224,10.1021/jf900112y
http://vivo.ufl.edu/individual/n5744210185,10.1614/WT-D-11-00052.1
http://vivo.ufl.edu/individual/n7176216195,10.1063/1.4758988
http://vivo.ufl.edu/individual/n844082057,10.1016/j.ijheatmasstransfer.2011.03.048
http://vivo.ufl.edu/individual/n2106074339,10.1227/NEU.0b013e318230517a
http://vivo.ufl.edu/individual/n1936543605,10.1016/j.gca.2012.09.042
http://vivo.ufl.edu/individual/n6483853924,10.1063/1.3682479
http://vivo.ufl.edu/individual/n2411853977,10.1103/PhysRevD.77.015016
http://vivo.ufl.edu/individual/n2283904001,10.1016/j.ufug.2010.01.008
http://vivo.ufl.edu/individual/n8448667635,10.1007/s10549-015-3368-5
http://vivo.ufl.edu/individual/n6815813105,10.1016/j.ymgme.2008.11.022
http://vivo.ufl.edu/individual/n3164006482,10.1016/j.physa.2014.10.066
http://vivo.ufl.edu/individual/n7352086533,10.1051/agro/2009045
http://vivo.ufl.edu/individual/n2030723933,10.1021/ic200393y
http://vivo.ufl.edu/individual/n2968664367,10.1021/es3001097
http://vivo.ufl.edu/individual/n1285293300,10.3732/ajb.1000404
http://vivo.ufl.edu/individual/n1255309784,10.3109/0284186X.2014.953260
http://vivo.ufl.edu/individual/n3294350278,10.1097/AOG.0000000000001270
http://vivo.ufl.edu/individual/n8647657970,10.1088/0264-9381/32/22/224019
http://vivo.ufl.edu/individual/n7869531441,10.1177/1069072711409720
http://vivo.ufl.edu/individual/n5569033398,10.1640/0002-8444-100.1.57
http://vivo.ufl.edu/individual/n1436216486,10.1177/0956797615585115
http://vivo.ufl.edu/individual/n1030299093,10.1039/c2sm25238d
http://vivo.ufl.edu/individual/n1390165705,10.1099/mic.0.041251-0
http://vivo.ufl.edu/individual/n1544748729,10.1099/mic.0.041251-0
http://vivo.ufl.edu/individual/n7345454426,10.1007/s10806-010-9246-6
http://vivo.ufl.edu/individual/n837883847,10.1597/05-189.1
http://vivo.ufl.edu/individual/n9289887943,10.1016/j.geoderma.2008.10.005
http://vivo.ufl.edu/individual/n7523297287,10.1111/j.1532-950X.2011.00903.x
http://vivo.ufl.edu/individual/n3375211201,10.1063/1.4745208
http://vivo.ufl.edu/individual/n1409188200,10.1055/s-0032-1315262
http://vivo.ufl.edu/individual/n7939341596,10.1016/j.fm.2009.06.011
http://vivo.ufl.edu/individual/n8784565183,10.2166/wp.2010.120
http://vivo.ufl.edu/individual/n6443239160,10.3389/fpsyg.2015.00902
http://vivo.ufl.edu/individual/n5727057344,10.3389/neuro.05.001.2008
http://vivo.ufl.edu/individual/n709038647,10.1111/1556-4029.12254
http://vivo.ufl.edu/individual/n5501845278,10.1016/j.mechatronics.2011.11.010
http://vivo.ufl.edu/individual/n8593092588,10.1111/j.1462-5822.2009.01344.x
http://vivo.ufl.edu/individual/n5732790206,10.1001/archneurol.2010.260
http://vivo.ufl.edu/individual/n8482998926,10.1002/adfm.201501815
http://vivo.ufl.edu/individual/n9189187146,10.1103/PhysRevLett.105.250402
http://vivo.ufl.edu/individual/n2370684837,10.3390/ijms15045730
http://vivo.ufl.edu/individual/n1592371717,10.1093/mind/fzs059
http://vivo.ufl.edu/individual/n2205929305,10.1089/ast.2011.0659
http://vivo.ufl.edu/individual/n8774392869,10.3390/rel5030852
http://vivo.ufl.edu/individual/n2065154471,10.1073/pnas.98.4.1999
http://vivo.ufl.edu/individual/n8866988997,10.1111/j.1558-5646.2008.00566.x
http://vivo.ufl.edu/individual/n661186271,10.1177/0143034309337343
http://vivo.ufl.edu/individual/n3944313001,10.1103/PhysRevLett.100.206404
http://vivo.ufl.edu/individual/n6629121105,10.1053/j.jfas.2014.01.016
http://vivo.ufl.edu/individual/n6208369130,10.1007/s10933-010-9482-9
http://vivo.ufl.edu/individual/n7108108864,10.1038/ajh.2010.98
http://vivo.ufl.edu/individual/n3503037688,10.1007/s11590-010-0226-6
http://vivo.ufl.edu/individual/n4270305322,10.1063/1.3309600
http://vivo.ufl.edu/individual/n1909566063,10.1109/LGRS.2012.2226430
http://vivo.ufl.edu/individual/n7506832963,10.1080/14636778.2011.600434
http://vivo.ufl.edu/individual/n5762312127,10.1097/IYC.0b013e31825a1ebf
http://vivo.ufl.edu/individual/n2448892286,10.1016/j.cpc.2014.08.023
http://vivo.ufl.edu/individual/n9698596910,10.2134/agronj2010.0237
http://vivo.ufl.edu/individual/n4091680001,10.1016/j.dental.2009.07.001
http://vivo.ufl.edu/individual/n815829840,10.3354/meps09616
http://vivo.ufl.edu/individual/n8854648340,10.1097/DAD.0b013e3181c753ba
http://vivo.ufl.edu/individual/n8416922673,10.1016/j.jbi.2007.03.008
http://vivo.ufl.edu/individual/n8222057101,10.1354/vp.09-VP-0019-K-FL
http://vivo.ufl.edu/individual/n1381921762,10.1016/j.ymgme.2012.11.133
http://vivo.ufl.edu/individual/n1615752590,10.1016/j.athoracsur.2005.06.034
http://vivo.ufl.edu/individual/n6039743774,10.1017/S0959774312000285
http://vivo.ufl.edu/individual/n4497880700,10.1016/j.annemergmed.2009.03.013
http://vivo.ufl.edu/individual/n1220734304,10.1016/j.palaeo.2012.03.019
http://vivo.ufl.edu/individual/n3835929650,10.1161/HYPERTENSIONAHA.108.125468
http://vivo.ufl.edu/individual/n1699925861,10.1103/PhysRevB.91.035118
http://vivo.ufl.edu/individual/n2057145350,10.5993/AJHB.36.5.2
http://vivo.ufl.edu/individual/n5328702225,10.1371/journal.pone.0089086
http://vivo.ufl.edu/individual/n8311819163,10.1038/onc.2012.482
http://vivo.ufl.edu/individual/n1961966403,10.1016/j.jspi.2013.01.011
http://vivo.ufl.edu/individual/n8720381941,10.1111/j.1476-4431.2012.00806.x
http://vivo.ufl.edu/individual/n4085682421,10.1542/peds.2012-1427e
http://vivo.ufl.edu/individual/n6924067253,10.1016/j.ajodo.2006.02.038
http://vivo.ufl.edu/individual/n3468379663,10.1109/TAC.2009.2012966
http://vivo.ufl.edu/individual/n7589485921,10.1016/j.ijfoodmicro.2015.08.010
http://vivo.ufl.edu/individual/n4263011106,10.1016/j.ijfoodmicro.2015.08.010
http://vivo.ufl.edu/individual/n7814787186,10.1021/jz4016712
http://vivo.ufl.edu/individual/n7585176243,10.1517/14656566.2013.834329
http://vivo.ufl.edu/individual/n9065687059,10.1103/PhysRevB.93.014105
http://vivo.ufl.edu/individual/n222182577,10.1016/j.jfms.2008.03.002
http://vivo.ufl.edu/individual/n460085662,10.1016/j.jfms.2008.03.002
http://vivo.ufl.edu/individual/n763488148,10.1016/j.jpain.2004.11.005
http://vivo.ufl.edu/individual/n5054488892,10.1103/PhysRevD.78.124024
http://vivo.ufl.edu/individual/n3099116303,10.1182/blood-2008-01-135897
http://vivo.ufl.edu/individual/n2800927355,10.1152/ajpheart.00394.2012
http://vivo.ufl.edu/individual/n5539261881,10.1016/j.strusafe.2013.07.009
http://vivo.ufl.edu/individual/n4292460308,10.1016/j.neuroimage.2010.06.004
http://vivo.ufl.edu/individual/n1179649039,10.1016/j.neuroimage.2010.06.004
http://vivo.ufl.edu/individual/n97033,10.3390/jmse2010140
http://vivo.ufl.edu/individual/n1036886025,10.1016/j.ymgme.2013.03.009
http://vivo.ufl.edu/individual/n8167596551,10.1016/j.ijsolstr.2013.11.010
